airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type,sentiment
Delta,9.62845E+17,Mon Feb 12 00:24:23 +0000 2018,Nice touch @Delta I flew over 150k mile w @united in 2017 and all I got was 2nd tier status.  Never recognized forâ€_ https://t.co/r1SYFIkiia,2,5,en,,342904321,,,,positive
Delta,9.62844E+17,Mon Feb 12 00:22:42 +0000 2018,@Delta - This is the second time in three days where my flight has been severely delayed.  Thursday I missed my conâ€_ https://t.co/Sm3qobzVau,0,1,en,,4229999141,,,,negative
Delta,9.62844E+17,Mon Feb 12 00:21:01 +0000 2018,Beautiful sky coming into Fort Lauderdale!  thanks @Delta for getting me here! https://t.co/TjyqNuWy4N,0,1,en,,481661513,,,,positive
Delta,9.62844E+17,Mon Feb 12 00:20:33 +0000 2018,RT @GovMikeHuckabee: Just boarded @Delta flight to Tel Aviv. I go so often &amp; have some flight attendants that we know by name and without aâ€_,686,0,en,,906654080,,,,negative
Delta,9.62844E+17,Mon Feb 12 00:20:27 +0000 2018,Thank you partners for supporting Boot Camp @CarnivalCruise @OceaniaCruises @HALcruises @PrincessCruisesâ€_ https://t.co/rluWymsB6Y,1,8,en,,57144642,US,Irving  TX,city,positive
Delta,9.62844E+17,Mon Feb 12 00:19:59 +0000 2018,@Kam_Chancellor @Delta So Sorry to hear that. Glad I haven't flown DELTA before. Good to know there's problems I will be looking out for.,0,0,en,9.62826E+17,75595063,,,,positive
Delta,9.62844E+17,Mon Feb 12 00:19:53 +0000 2018,@Delta @DeltaNewsHub Delta just got worse... would not give my wife a file reference for the bags they refused to râ€_ https://t.co/ee8eQAf7Rb,0,0,en,,545478058,,,,negative
Delta,9.62844E+17,Mon Feb 12 00:19:52 +0000 2018,My @Delta flight was 4 hours delayed (NOT okay) but the fact @KUWTK was streaming during the flight really made me reconsider my rage.,0,0,en,,157352231,,,,negative
Delta,9.62843E+17,Mon Feb 12 00:18:54 +0000 2018,"Does the ""Pillar"" style boarding help @Delta  or just create even more #DYKWIAs and #MeFirstMeFirsts? Discuss.",0,0,en,,2466929798,,,,negative
Delta,9.62843E+17,Mon Feb 12 00:17:35 +0000 2018,@Delta Last weeks JFK/ATL was so smooth on @Delta,0,0,en,9.62842E+17,8.36259E+17,US,Brooklyn  NY,city,positive
Delta,9.62843E+17,Mon Feb 12 00:16:49 +0000 2018,RT @SBJDFW: #DeltaDeservesASlap @Delta @realDonaldTrump @GenFlynn   Seriously !! Delta you suck - How Dare you refuse to allow a plane fullâ€_,1,0,en,,9.4382E+17,,,,negative
Delta,9.62843E+17,Mon Feb 12 00:16:22 +0000 2018,@Delta I had a 3+ hour delay Friday and arrived at 3am why send me a survey asking if I would fly Delta again.,0,1,en,,68046364,,,,negative
Delta,9.62843E+17,Mon Feb 12 00:16:19 +0000 2018,my flight was delayed 1.5 hrs bc of weather...and an additional .5  bc they *forgot* to put enough food on the planâ€_ https://t.co/7PblXKBr8A,0,0,en,,331369885,,,,negative
Delta,9.62843E+17,Mon Feb 12 00:15:27 +0000 2018,@DeltaAssist @Delta any idea when the luggage from the Jackson Hole to ATL will be delivered?,0,0,en,,19596549,,,,negative
Delta,9.62842E+17,Mon Feb 12 00:15:13 +0000 2018,Trying to get to DFW from JFK delays and terminal/ Gate changes on @Delta Waiting for the pilot and crew? #mymedallionlife,0,0,en,,8.36259E+17,US,Brooklyn  NY,city,negative
Delta,9.62842E+17,Mon Feb 12 00:14:52 +0000 2018,This is the second time in 8 hours that a @Delta employee didnt show up for work. Never again @delta  never again...,0,0,en,,300466465,,,,negative
Delta,9.62842E+17,Mon Feb 12 00:13:54 +0000 2018,@AnnCoulter how's that @delta boycott going? https://t.co/WhtIdoStoZ,0,0,en,9.62842E+17,82463725,,,,neutral
Delta,9.62842E+17,Mon Feb 12 00:12:39 +0000 2018,Iâ€™m looking at a great @Delta flight that leaves on March 2 for a great price! Plus thereâ€™s WiFi  USB power  etc. Iâ€_ https://t.co/GoOjP22W7E,0,0,en,,9.27539E+17,US,Roswell  GA,city,neutral
Delta,9.62842E+17,Mon Feb 12 00:12:37 +0000 2018,@DAmico_J @Delta Boooo! As a loyal Delta guy  I have been on some real tanks lately. They need a make-over,0,0,en,9.62829E+17,7863832,,,,negative
Delta,9.62842E+17,Mon Feb 12 00:11:50 +0000 2018,@delta ...please explain how fl 921 on 7/22 dtw to sea can arrive at 9:08 am and fl 2632 to anc can depart at 9:40â€_ https://t.co/iHvSusoOPu,0,0,en,,18617061,,,,neutral
Delta,9.62842E+17,Mon Feb 12 00:11:43 +0000 2018,Said it once (17374 times) and Iâ€™ll say it again. @Delta you are AWFUL.,0,1,en,,206495428,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:10:56 +0000 2018,@Delta is the website down? Tried to cancel a ticket and the screen is showing a loader for 20 minutes. Tried to châ€_ https://t.co/apHaSfVM0f,0,0,en,,382879562,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:10:53 +0000 2018,@Delta how about some snacks over at gate A74... DTW flights have been delayed all stinking day and now an additionâ€_ https://t.co/3TWCta2bQK,0,0,en,,179325570,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:09:45 +0000 2018,@Delta unacceptable situation with flight DL4724 today. First our flight got cancelled and then delayed multiple tiâ€_ https://t.co/g0gbhcG7CT,0,0,en,,401103902,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:09:45 +0000 2018,That time you can't fly @Delta and get stuck in a #MiddleSeatvin the back because you have no status  of course #arggghh #DeltaSpoiled,0,3,en,,23650351,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:08:32 +0000 2018,@Delta Please thank the bartender &amp;  the tall  lanky black gentleman working the Sky Lounge in C terminal near gateâ€_ https://t.co/ox6sAFTKof,0,0,en,,4852565201,,,,positive
Delta,9.62841E+17,Mon Feb 12 00:08:11 +0000 2018,@ImThomasGibson @Thomasgibsonfa1 @Delta Go get them!!!!,0,1,en,9.62761E+17,7.66604E+17,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:08:06 +0000 2018,@Delta A stiff drink would be nice.,0,0,en,9.6284E+17,9413702,US,Queens  NY,city,positive
Delta,9.62841E+17,Mon Feb 12 00:07:40 +0000 2018,@ashleyhcp @DeltaAssist @Delta Is that because of bad weather?,0,0,en,9.62839E+17,7.32956E+17,,,,negative
Delta,9.62841E+17,Mon Feb 12 00:07:24 +0000 2018,@Delta hello! I just sent you a DM regarding checked bags. Hope you can respond soon!,0,0,en,,28276132,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:07:17 +0000 2018,@Kam_Chancellor @Delta Same thing happened to us. When the plane finally arrived the flight crew didnâ€™t have enoughâ€_ https://t.co/goWO4Mfsux,0,0,en,9.62826E+17,503856199,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:07:02 +0000 2018,Home at last. 2 weeks away felt like a year. Although this frigid  soaking Buffalo doom and gloom is undesirable.â€_ https://t.co/ds1ICOlzzU,0,0,en,,325712546,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:06:12 +0000 2018,@Delta Oh and we werenâ€™t delay for 3 hours because of weather but because they didnâ€™t have flight attendants for thâ€_ https://t.co/8kIS2JQrWq,0,0,en,9.62839E+17,711327155,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:05:44 +0000 2018,First weâ€™re delayed cuz you need to add sandbags to the plane  now weâ€™re delayed cuz you over filled the gas tank??â€_ https://t.co/bDkzbLc8ds,0,1,en,,445509928,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:04:50 +0000 2018,@Delta now pushed back and sitting for 10 mins,0,0,en,,399841160,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:04:31 +0000 2018,@Delta My followers are sick of them but Iâ€™m also not gonna fly on your bad planes,0,0,en,9.6284E+17,1338071006,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:04:21 +0000 2018,@ashleyhcp @DeltaAssist @Delta OMG! Not good  hope you touch down soon!!!! Stay positive!âœŒâœŒâœŒ,0,0,en,9.62839E+17,7.32956E+17,,,,negative
Delta,9.6284E+17,Mon Feb 12 00:03:42 +0000 2018,@Delta @ARA_Augusta First class service from the Delta crew in Augusta!  Nice southern hospitality https://t.co/Hg7c208wSi,0,0,en,,126712575,US,Augusta  GA,city,positive
Delta,9.6284E+17,Mon Feb 12 00:03:42 +0000 2018,@delta will you cancel my flights so my poor followers donâ€™t have to keep reading my tweets,0,0,en,,1338071006,,,,neutral
Delta,9.6284E+17,Mon Feb 12 00:03:28 +0000 2018,@ashleyhcp @DeltaAssist @Delta yes Seth not happy,0,0,en,9.62839E+17,3666967515,,,,positive
Delta,9.62839E+17,Mon Feb 12 00:03:06 +0000 2018,@SBJDFW @Delta @realDonaldTrump @GenFlynn LOVE LOVE LOVE,0,1,en,9.62836E+17,224407435,,,,positive
Delta,9.62839E+17,Mon Feb 12 00:02:49 +0000 2018,when @Delta has too much fuel on a plane  so they add 500 pounds in sand bags to even out the proportions and thenâ€_ https://t.co/ljdbpwpERm,0,2,en,,711327155,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:02:44 +0000 2018,Whatâ€™s it like and what does it take to be a @Delta flight attendant? A 35-year veteran explains. viaâ€_ https://t.co/svoBjDg12p,0,0,en,,4912425356,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:02:40 +0000 2018,@CharlyCarusoWWE @Delta Oh no,0,0,en,9.62836E+17,8.12428E+17,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:02:30 +0000 2018,@Delta @DeltaAssist   Re: #DL5981 - will 7:45pm be the final departure time? Or should we expect further delays. Please advise  thank you.,0,0,en,,262858880,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:02:26 +0000 2018,@Delta So my best friend has a +12 hours delay and the guy at the customer service was super rude to her  so whereâ€_ https://t.co/zim0xlY3iv,0,0,en,,99083866,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:02:23 +0000 2018,6 hr delay and over 4.5 hrs on a flight and NO WIFI! #notok @DeltaAssist @Delta  DTW to #Vegas.needed to do work! https://t.co/eVZXapiwvI,0,8,en,,257749870,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:00:47 +0000 2018,These @Delta delays today have been killing me.,0,0,en,,352635571,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:00:33 +0000 2018,.@Delta brings Asian Chef all-stars on-board for traditional  local fare. #traveltip #travel #Jetsetterâ€_ https://t.co/kR8x3vqSzm,1,0,en,,464859826,,,,neutral
Delta,9.62839E+17,Mon Feb 12 00:00:22 +0000 2018,@Delta what the hell?? A flight carrying a fallen soldier &amp; his best friend landed.   passengers wanted to sing ourâ€_ https://t.co/5tKaEaPRBy,1,1,en,,279094857,,,,neutral
Delta,9.62839E+17,Mon Feb 12 00:00:20 +0000 2018,@Delta we have worn our underwear both ways round already. Bags still not arrived. Promised for 2pm  6pm and 7pm. Fâ€_ https://t.co/45ES77iAKP,0,0,en,,296992285,,,,negative
Delta,9.62839E+17,Mon Feb 12 00:00:19 +0000 2018,.@Delta brings Asian Chef all-stars on-board for traditional  local fare. #traveltip #travel #Jetsetterâ€_ https://t.co/9klEqrng35,0,0,en,,403739215,,,,neutral
Delta,9.62839E+17,Mon Feb 12 00:00:17 +0000 2018,@Delta why the delay out of LGA tonight?,0,0,en,,8.33546E+17,,,,negative
Delta,9.62839E+17,Sun Feb 11 23:59:48 +0000 2018,RT @EvilRegal715: Hey @Delta! Can we play letâ€™s make a deal!? Iâ€™m trying to get my BFF @ELIZHACKETT to Chicago from Ireland so she can meetâ€_,10,0,en,,1355462275,,,,neutral
Delta,9.62838E+17,Sun Feb 11 23:58:11 +0000 2018,@CharlyCarusoWWE @Delta Should have download it on iTunes,0,0,en,9.62836E+17,261229414,,,,neutral
Delta,9.62838E+17,Sun Feb 11 23:58:03 +0000 2018,@Delta I have been a loyal customer for many years.  In 2 months you have lost my luggage and now you've cancelledâ€_ https://t.co/Nbq9LM0tJm,0,0,en,,17930887,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:58:01 +0000 2018,@Kam_Chancellor @Delta Ohno! Ive had to overnight when plane coming for us takes too long! Ugh,0,0,en,9.62826E+17,187454318,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:57:59 +0000 2018,@ImThomasGibson @Delta Hope your son makes it to his destination. I would choose to fly a airline that has a two coâ€_ https://t.co/sY7hrKY3Yz,0,0,en,9.62761E+17,627424849,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:57:29 +0000 2018,Thank @Delta getting off a plane is no place to be after you watch that film. https://t.co/khOlZAsreJ,0,0,en,,3235593985,,,,positive
Delta,9.62838E+17,Sun Feb 11 23:57:27 +0000 2018,Not the way to start vacation!!!!  19 hours in a freaking airport!  @delta How about someâ€_ https://t.co/0YwmPeZnCh,0,0,en,,179325570,US,Romulus  MI,city,negative
Delta,9.62838E+17,Sun Feb 11 23:57:06 +0000 2018,Trying to get home but the crew for my @Delta flight is going to be about 3 hours late when itâ€™s all said and done.â€_ https://t.co/LR9xkPS0fE,0,1,en,,383024650,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:56:36 +0000 2018,@CharlyCarusoWWE @Delta Charly  What will you do now?,0,1,en,9.62836E+17,4686435158,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:56:31 +0000 2018,RT @TheJewishHour: @Delta Thanks  Delta  for losing all of our luggage and lying about when it will get to us. 24 hours after we landed itâ€_,1,0,en,,296992285,,,,negative
Delta,9.62838E+17,Sun Feb 11 23:55:26 +0000 2018,@Delta wonâ€™t fly you again out of PHF. Wonâ€™t fly you again ever if I can help it. Lousy connections and lousy service.,0,0,en,,87463449,,,,negative
Delta,9.62837E+17,Sun Feb 11 23:55:21 +0000 2018,@Delta left iPad on flight to Managua. Any advice to relocate it! Thx,0,0,en,,7.96049E+17,,,,neutral
Delta,9.62837E+17,Sun Feb 11 23:55:20 +0000 2018,RT @DwarfSasquatch: Anyway thanks to @delta itâ€™s gonna be cheaper for me to live in Philadelphia than get home so if you all know anybody wâ€_,1,0,en,,125778772,,,,neutral
Delta,9.62837E+17,Sun Feb 11 23:54:39 +0000 2018,RT @CharlyCarusoWWE: Thanks a lot  @Delta! My movie â€œMother!â€ù shut off midway through. Tried to restart where I left off and it did same thâ€_,8,0,en,,4720869555,,,,neutral
Delta,9.62837E+17,Sun Feb 11 23:54:15 +0000 2018,@CharlyCarusoWWE @Delta Everyone from WWE seems to hate Delta ,0,0,en,9.62836E+17,59616585,,,,negative
Delta,9.62837E+17,Sun Feb 11 23:54:09 +0000 2018,@Delta nice job delaying an already delayed flight due to a non-essential fan in the galley. #DL5006,0,0,en,,399841160,,,,negative
Delta,9.62837E+17,Sun Feb 11 23:53:56 +0000 2018,I didnâ€™t catch his name because I was bawling my eyes out  but thank you so much to the @Delta rep in Nashville whoâ€_ https://t.co/LqUrJQu45H,0,1,en,,95574725,,,,positive
Delta,9.62837E+17,Sun Feb 11 23:53:55 +0000 2018,@Kam_Chancellor @Delta Like Seahawk fans  Delta just doesnâ€™t want you to leave,0,3,en,9.62826E+17,34306546,,,,neutral
Delta,9.62837E+17,Sun Feb 11 23:53:40 +0000 2018,@Delta Nope the captain said the plane is broke.,0,0,en,9.62837E+17,9413702,US,Queens  NY,city,negative
Delta,9.62837E+17,Sun Feb 11 23:53:03 +0000 2018,@AirlineGeeks @FlyFrontier @RDUAirport With @Delta being the first! I thought @AmericanAir was the second?,0,0,en,9.62744E+17,7.18177E+17,,,,negative
Delta,9.62837E+17,Sun Feb 11 23:52:11 +0000 2018,Quite enjoyed the @Delta Airlines #economy class meal service on the LAX-JFK &amp; JFK-AMS flights I did on my #Avgeekâ€_ https://t.co/cQcxJRN5GZ,0,3,en,,1680833101,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:51:23 +0000 2018,Shoutout to all the @delta Sky Priority  Zone 1  2 and 3ers out there keeping a close  protective watch over the boâ€_ https://t.co/25veUg2WEO,0,22,en,,1285770734,,,,positive
Delta,9.62836E+17,Sun Feb 11 23:50:46 +0000 2018,@CharlyCarusoWWE @Delta At least youâ€™ll be able to sleep tonight. That move got to me a little,0,0,en,9.62836E+17,203589414,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:50:45 +0000 2018,@CharlyCarusoWWE @Delta That sucks,0,1,en,9.62836E+17,37736715,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:50:45 +0000 2018,So long  St Louis. High above it all  headed home with @delta and trying to outrun the sun. #golf #travel #flying https://t.co/CU8zsbFm8h,0,1,en,,184532415,,,,neutral
Delta,9.62836E+17,Sun Feb 11 23:50:43 +0000 2018,@CharlyCarusoWWE @Delta Iâ€™m sure you can watch it again some other time.,0,0,en,9.62836E+17,371740834,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:49:58 +0000 2018,Anyway thanks to @delta itâ€™s gonna be cheaper for me to live in Philadelphia than get home so if you all know anybody whoâ€™s hiring here hmu,1,1,en,,1338071006,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:49:56 +0000 2018,@CharlyCarusoWWE @Delta Itâ€™s cool. I got a copy.... https://t.co/3xEOSKPitL,0,2,en,9.62836E+17,8.85709E+17,,,,neutral
Delta,9.62836E+17,Sun Feb 11 23:49:45 +0000 2018,RT @CharlyCarusoWWE: Thanks a lot  @Delta! My movie â€œMother!â€ù shut off midway through. Tried to restart where I left off and it did same thâ€_,8,0,en,,8.33523E+17,,,,neutral
Delta,9.62836E+17,Sun Feb 11 23:49:30 +0000 2018,@CharlyCarusoWWE @Delta Typical @Delta problems at least you actually got on your flight  #NeverFlyDelta,0,0,en,9.62836E+17,2793298025,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:49:29 +0000 2018,@CharlyCarusoWWE @Delta so mother became mother f... for you?,0,0,en,9.62836E+17,24598047,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:49:00 +0000 2018,#DeltaDeservesASlap @Delta @realDonaldTrump @GenFlynn   Seriously !! Delta you suck - How Dare you refuse to allowâ€_ https://t.co/7BZ8AljVn7,1,2,en,,847854955,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:48:54 +0000 2018,RT @CharlyCarusoWWE: Thanks a lot  @Delta! My movie â€œMother!â€ù shut off midway through. Tried to restart where I left off and it did same thâ€_,8,0,en,,442666730,,,,neutral
Delta,9.62836E+17,Sun Feb 11 23:48:38 +0000 2018,Thanks a lot  @Delta! My movie â€œMother!â€ù shut off midway through. Tried to restart where I left off and it did same thing ,8,119,en,,17944199,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:47:45 +0000 2018,@Delta multi hour flight delay please help me rebook  phone reps not available to return call for 2+ hours?,0,0,en,,18351421,,,,negative
Delta,9.62836E+17,Sun Feb 11 23:47:38 +0000 2018,@jhrubin @Delta Few hundred more customers and you can buy your own.,0,0,en,9.6273E+17,1586708040,,,,negative
Delta,9.62835E+17,Sun Feb 11 23:47:09 +0000 2018,RT @ImThomasGibson: Hey @Delta  my son is at his connecting gate in ATL  along w other connecting passengers  and theyâ€™re not allowed to boâ€_,23,0,en,,7.84974E+17,,,,neutral
Delta,9.62835E+17,Sun Feb 11 23:46:53 +0000 2018,@Kam_Chancellor @Delta Best be gettin the Hawks to go back to Alaska Airlines,0,0,en,9.62826E+17,8.21568E+17,,,,neutral
Delta,9.62835E+17,Sun Feb 11 23:46:18 +0000 2018,RT @ImThomasGibson: I didnâ€™t think JPâ€™s day on @Delta coulda been worse  but Iâ€™d be wrong   https://t.co/N2kdw5xlqo,13,0,en,,7.84974E+17,,,,negative
Delta,9.62835E+17,Sun Feb 11 23:44:36 +0000 2018,@roshydewani @Delta That wouldâ€™ve been epic reunion brother,0,1,en,9.62835E+17,131010042,,,,negative
Delta,9.62835E+17,Sun Feb 11 23:43:53 +0000 2018,@Delta looks like passengers w app more up to date on DL2820 than team at desk! Theyâ€™re trying to be helpful but not armed w updated info.,0,0,en,,58998749,,,,negative
